brand,model,issue_type,part_name,tier,price,labor,compatible_models,warranty,turnaround,source_hub
Motorola,Moto G84,Charging port,USB/Charging Sub-board,Standard (HQ),350,400,,6 months,1 hour,Rahul Bazar
Motorola,Moto G84,Charging port,USB/Charging Sub-board,Compatible (Budget),200,400,Universal Motorola family,1-3 months,1 hour,Rahul Bazar
Motorola,Moto G84,Back Glass,Rear Panel,Premium (OEM),1100,500,,12 months,2-3 hours,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Back Glass,Rear Panel,Standard (HQ),600,500,,6 months,2-3 hours,Rahul Bazar
Motorola,Moto G84,Back Glass,Rear Panel,Compatible (Budget),350,500,,None,2-3 hours,Dharampeth Hub
Motorola,Moto G84,Camera,Camera Module,Premium (OEM),2000,500,,12 months,1-2 hours,Rahul Bazar
Motorola,Moto G84,Camera,Camera Module,Standard (HQ),1100,500,,6 months,1-2 hours,Dharampeth Hub
Motorola,Moto G84,Camera,Camera Module,Compatible (Budget),600,500,,1-3 months,1-2 hours,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),450,350,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),250,350,,6 months,45 mins,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),150,350,Universal Motorola family,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Motherboard,Logic Board Repair,Premium (OEM),3600,2000,,12 months,1-2 days,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Motherboard,Logic Board Repair,Standard (HQ),2000,2000,,6 months,1-2 days,Dharampeth Hub
Motorola,Moto G84,Motherboard,Logic Board Repair,Compatible (Budget),1100,2000,,1-3 months,1-2 days,Dharampeth Hub
Motorola,Moto G84,Buttons/Flex,Power/Volume Flex,Premium (OEM),450,350,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Buttons/Flex,Power/Volume Flex,Standard (HQ),250,350,,6 months,1 hour,Rahul Bazar
Motorola,Moto G84,Buttons/Flex,Power/Volume Flex,Compatible (Budget),150,350,Universal Motorola family,1-3 months,1 hour,Telipura Market
Motorola,Moto G84,Water damage,Water Damage Service,Premium (OEM),900,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Motorola,Moto G84,Water damage,Water Damage Service,Standard (HQ),500,1000,,Testing Only,5-6 hours,Rahul Bazar
Motorola,Moto G84,Water damage,Water Damage Service,Compatible (Budget),250,1000,,None,5-6 hours,Telipura Market
Lava,Agni 2,Screen,Display Assembly,Premium (OEM),6500,800,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Screen,Display Assembly,Standard (HQ),3600,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Screen,Display Assembly,Compatible (Budget),1950,800,,1 month,1-2 hours,Dharampeth Hub
Lava,Agni 2,Battery,Li-ion Battery,Premium (OEM),1950,400,,12 months,45 mins,Telipura Market
Lava,Agni 2,Battery,Li-ion Battery,Standard (HQ),1050,400,,6 months,45 mins,Telipura Market
Lava,Agni 2,Battery,Li-ion Battery,Compatible (Budget),600,400,,1-3 months,45 mins,Rahul Bazar
Lava,Agni 2,Charging port,USB/Charging Sub-board,Premium (OEM),1000,400,,12 months,1 hour,Dharampeth Hub
Lava,Agni 2,Charging port,USB/Charging Sub-board,Standard (HQ),550,400,,6 months,1 hour,Dharampeth Hub
Lava,Agni 2,Charging port,USB/Charging Sub-board,Compatible (Budget),300,400,Universal Lava family,1-3 months,1 hour,Dharampeth Hub
Lava,Agni 2,Back Glass,Rear Panel,Premium (OEM),1600,500,,12 months,2-3 hours,Dharampeth Hub
Lava,Agni 2,Back Glass,Rear Panel,Standard (HQ),900,500,,6 months,2-3 hours,Telipura Market
Lava,Agni 2,Back Glass,Rear Panel,Compatible (Budget),500,500,,None,2-3 hours,Telipura Market
Lava,Agni 2,Camera,Camera Module,Premium (OEM),2900,500,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Camera,Camera Module,Standard (HQ),1600,500,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Camera,Camera Module,Compatible (Budget),900,500,,1-3 months,1-2 hours,Dharampeth Hub
Lava,Agni 2,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),650,350,,12 months,45 mins,Dharampeth Hub
Lava,Agni 2,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),350,350,,6 months,45 mins,Dharampeth Hub
Lava,Agni 2,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),200,350,Universal Lava family,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Motherboard,Logic Board Repair,Premium (OEM),5200,2000,,12 months,1-2 days,Rahul Bazar
Lava,Agni 2,Motherboard,Logic Board Repair,Standard (HQ),2850,2000,,6 months,1-2 days,Rahul Bazar
Lava,Agni 2,Motherboard,Logic Board Repair,Compatible (Budget),1550,2000,,1-3 months,1-2 days,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Buttons/Flex,Power/Volume Flex,Premium (OEM),650,350,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Buttons/Flex,Power/Volume Flex,Standard (HQ),350,350,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Buttons/Flex,Power/Volume Flex,Compatible (Budget),200,350,Universal Lava family,1-3 months,1 hour,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Water damage,Water Damage Service,Premium (OEM),1300,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Water damage,Water Damage Service,Standard (HQ),700,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Lava,Agni 2,Water damage,Water Damage Service,Compatible (Budget),400,1000,,None,5-6 hours,Dharampeth Hub
Lava,Blaze 2,Screen,Display Assembly,Premium (OEM),2500,800,,12 months,1-2 hours,Dharampeth Hub
Lava,Blaze 2,Screen,Display Assembly,Standard (HQ),1400,800,,6 months,1-2 hours,Dharampeth Hub
Lava,Blaze 2,Screen,Display Assembly,Compatible (Budget),750,800,,1 month,1-2 hours,Dharampeth Hub
Lava,Blaze 2,Battery,Li-ion Battery,Premium (OEM),750,400,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Lava,Blaze 2,Battery,Li-ion Battery,Standard (HQ),400,400,,6 months,45 mins,Rahul Bazar
Lava,Blaze 2,Battery,Li-ion Battery,Compatible (Budget),200,400,,1-3 months,45 mins,Telipura Market
Lava,Blaze 2,Charging port,USB/Charging Sub-board,Premium (OEM),400,400,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Lava,Blaze 2,Charging port,USB/Charging Sub-board,Standard (HQ),200,400,,6 months,1 hour,Telipura Market
Lava,Blaze 2,Charging port,USB/Charging Sub-board,Compatible (Budget),100,400,Universal Lava family,1-3 months,1 hour,Rahul Bazar
Lava,Blaze 2,Back Glass,Rear Panel,Premium (OEM),600,500,,12 months,2-3 hours,Dharampeth Hub
Lava,Blaze 2,Back Glass,Rear Panel,Standard (HQ),350,500,,6 months,2-3 hours,Rahul Bazar
Lava,Blaze 2,Back Glass,Rear Panel,Compatible (Budget),200,500,,None,2-3 hours,"Modi No. 3, Sitabuldi"
Lava,Blaze 2,Camera,Camera Module,Premium (OEM),1100,500,,12 months,1-2 hours,Dharampeth Hub
Lava,Blaze 2,Camera,Camera Module,Standard (HQ),600,500,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Blaze 2,Camera,Camera Module,Compatible (Budget),350,500,,1-3 months,1-2 hours,Dharampeth Hub
Lava,Blaze 2,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),250,350,,12 months,45 mins,Telipura Market
Lava,Blaze 2,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),150,350,,6 months,45 mins,Telipura Market
Lava,Blaze 2,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Lava family,1-3 months,45 mins,Telipura Market
Lava,Blaze 2,Motherboard,Logic Board Repair,Premium (OEM),2000,2000,,12 months,1-2 days,Rahul Bazar
Lava,Blaze 2,Motherboard,Logic Board Repair,Standard (HQ),1100,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Lava,Blaze 2,Motherboard,Logic Board Repair,Compatible (Budget),600,2000,,1-3 months,1-2 days,Rahul Bazar
Lava,Blaze 2,Buttons/Flex,Power/Volume Flex,Premium (OEM),250,350,,12 months,1 hour,Telipura Market
Lava,Blaze 2,Buttons/Flex,Power/Volume Flex,Standard (HQ),150,350,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Lava,Blaze 2,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Lava family,1-3 months,1 hour,Telipura Market
Lava,Blaze 2,Water damage,Water Damage Service,Premium (OEM),500,1000,,Testing Only,5-6 hours,Rahul Bazar
Lava,Blaze 2,Water damage,Water Damage Service,Standard (HQ),300,1000,,Testing Only,5-6 hours,Rahul Bazar
Lava,Blaze 2,Water damage,Water Damage Service,Compatible (Budget),150,1000,,None,5-6 hours,Rahul Bazar
Lava,Yuva 3,Screen,Display Assembly,Premium (OEM),2200,800,,12 months,1-2 hours,Telipura Market
Lava,Yuva 3,Screen,Display Assembly,Standard (HQ),1200,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Yuva 3,Screen,Display Assembly,Compatible (Budget),650,800,,1 month,1-2 hours,"Modi No. 3, Sitabuldi"
Lava,Yuva 3,Battery,Li-ion Battery,Premium (OEM),650,400,,12 months,45 mins,Telipura Market
Lava,Yuva 3,Battery,Li-ion Battery,Standard (HQ),350,400,,6 months,45 mins,"Modi No. 3, Sitabuldi"
Lava,Yuva 3,Battery,Li-ion Battery,Compatible (Budget),200,400,,1-3 months,45 mins,Telipura Market
Lava,Yuva 3,Charging port,USB/Charging Sub-board,Premium (OEM),350,400,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Lava,Yuva 3,Charging port,USB/Charging Sub-board,Standard (HQ),200,400,,6 months,1 hour,Dharampeth Hub
Lava,Yuva 3,Charging port,USB/Charging Sub-board,Compatible (Budget),100,400,Universal Lava family,1-3 months,1 hour,Dharampeth Hub
Lava,Yuva 3,Back Glass,Rear Panel,Premium (OEM),550,500,,12 months,2-3 hours,Rahul Bazar
Lava,Yuva 3,Back Glass,Rear Panel,Standard (HQ),300,500,,6 months,2-3 hours,Dharampeth Hub
Lava,Yuva 3,Back Glass,Rear Panel,Compatible (Budget),150,500,,None,2-3 hours,Dharampeth Hub
Lava,Yuva 3,Camera,Camera Module,Premium (OEM),1000,500,,12 months,1-2 hours,Dharampeth Hub
Lava,Yuva 3,Camera,Camera Module,Standard (HQ),550,500,,6 months,1-2 hours,Telipura Market
Lava,Yuva 3,Camera,Camera Module,Compatible (Budget),300,500,,1-3 months,1-2 hours,Dharampeth Hub
Lava,Yuva 3,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),200,350,,12 months,45 mins,Dharampeth Hub
Lava,Yuva 3,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),100,350,,6 months,45 mins,Rahul Bazar
Lava,Yuva 3,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),50,350,Universal Lava family,1-3 months,45 mins,Dharampeth Hub
Lava,Yuva 3,Motherboard,Logic Board Repair,Premium (OEM),1750,2000,,12 months,1-2 days,Dharampeth Hub
Lava,Yuva 3,Motherboard,Logic Board Repair,Standard (HQ),950,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Lava,Yuva 3,Motherboard,Logic Board Repair,Compatible (Budget),550,2000,,1-3 months,1-2 days,Rahul Bazar
Lava,Yuva 3,Buttons/Flex,Power/Volume Flex,Premium (OEM),200,350,,12 months,1 hour,Rahul Bazar
Lava,Yuva 3,Buttons/Flex,Power/Volume Flex,Standard (HQ),100,350,,6 months,1 hour,Rahul Bazar
Lava,Yuva 3,Buttons/Flex,Power/Volume Flex,Compatible (Budget),50,350,Universal Lava family,1-3 months,1 hour,Rahul Bazar
Lava,Yuva 3,Water damage,Water Damage Service,Premium (OEM),450,1000,,Testing Only,5-6 hours,Rahul Bazar
Lava,Yuva 3,Water damage,Water Damage Service,Standard (HQ),250,1000,,Testing Only,5-6 hours,Rahul Bazar
Lava,Yuva 3,Water damage,Water Damage Service,Compatible (Budget),150,1000,,None,5-6 hours,Telipura Market
Micromax,In Note 2,Screen,Display Assembly,Premium (OEM),3500,800,,12 months,1-2 hours,Dharampeth Hub
Micromax,In Note 2,Screen,Display Assembly,Standard (HQ),1950,800,,6 months,1-2 hours,Rahul Bazar
Micromax,In Note 2,Screen,Display Assembly,Compatible (Budget),1050,800,,1 month,1-2 hours,Dharampeth Hub
Micromax,In Note 2,Battery,Li-ion Battery,Premium (OEM),1050,400,,12 months,45 mins,Dharampeth Hub
Micromax,In Note 2,Battery,Li-ion Battery,Standard (HQ),600,400,,6 months,45 mins,Telipura Market
Micromax,In Note 2,Battery,Li-ion Battery,Compatible (Budget),300,400,,1-3 months,45 mins,Rahul Bazar
Micromax,In Note 2,Charging port,USB/Charging Sub-board,Premium (OEM),500,400,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Charging port,USB/Charging Sub-board,Standard (HQ),300,400,,6 months,1 hour,Telipura Market
Micromax,In Note 2,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Micromax family,1-3 months,1 hour,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Back Glass,Rear Panel,Premium (OEM),900,500,,12 months,2-3 hours,Dharampeth Hub
Micromax,In Note 2,Back Glass,Rear Panel,Standard (HQ),500,500,,6 months,2-3 hours,Dharampeth Hub
Micromax,In Note 2,Back Glass,Rear Panel,Compatible (Budget),250,500,,None,2-3 hours,Telipura Market
Micromax,In Note 2,Camera,Camera Module,Premium (OEM),1600,500,,12 months,1-2 hours,Telipura Market
Micromax,In Note 2,Camera,Camera Module,Standard (HQ),850,500,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Camera,Camera Module,Compatible (Budget),450,500,,1-3 months,1-2 hours,Rahul Bazar
Micromax,In Note 2,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),350,350,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),200,350,,6 months,45 mins,Telipura Market
Micromax,In Note 2,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Micromax family,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Motherboard,Logic Board Repair,Premium (OEM),2800,2000,,12 months,1-2 days,Telipura Market
Micromax,In Note 2,Motherboard,Logic Board Repair,Standard (HQ),1550,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Motherboard,Logic Board Repair,Compatible (Budget),850,2000,,1-3 months,1-2 days,Telipura Market
Micromax,In Note 2,Buttons/Flex,Power/Volume Flex,Premium (OEM),350,350,,12 months,1 hour,Telipura Market
Micromax,In Note 2,Buttons/Flex,Power/Volume Flex,Standard (HQ),200,350,,6 months,1 hour,Telipura Market
Micromax,In Note 2,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Micromax family,1-3 months,1 hour,Rahul Bazar
Micromax,In Note 2,Water damage,Water Damage Service,Premium (OEM),700,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Water damage,Water Damage Service,Standard (HQ),400,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 2,Water damage,Water Damage Service,Compatible (Budget),200,1000,,None,5-6 hours,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Screen,Display Assembly,Premium (OEM),2200,800,,12 months,1-2 hours,Telipura Market
Micromax,In 2b,Screen,Display Assembly,Standard (HQ),1200,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Screen,Display Assembly,Compatible (Budget),650,800,,1 month,1-2 hours,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Battery,Li-ion Battery,Premium (OEM),650,400,,12 months,45 mins,Telipura Market
Micromax,In 2b,Battery,Li-ion Battery,Standard (HQ),350,400,,6 months,45 mins,Dharampeth Hub
Micromax,In 2b,Battery,Li-ion Battery,Compatible (Budget),200,400,,1-3 months,45 mins,Telipura Market
Micromax,In 2b,Charging port,USB/Charging Sub-board,Premium (OEM),350,400,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Charging port,USB/Charging Sub-board,Standard (HQ),200,400,,6 months,1 hour,Telipura Market
Micromax,In 2b,Charging port,USB/Charging Sub-board,Compatible (Budget),100,400,Universal Micromax family,1-3 months,1 hour,Dharampeth Hub
Micromax,In 2b,Back Glass,Rear Panel,Premium (OEM),550,500,,12 months,2-3 hours,Telipura Market
Micromax,In 2b,Back Glass,Rear Panel,Standard (HQ),300,500,,6 months,2-3 hours,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Back Glass,Rear Panel,Compatible (Budget),150,500,,None,2-3 hours,Dharampeth Hub
Micromax,In 2b,Camera,Camera Module,Premium (OEM),1000,500,,12 months,1-2 hours,Rahul Bazar
Micromax,In 2b,Camera,Camera Module,Standard (HQ),550,500,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Camera,Camera Module,Compatible (Budget),300,500,,1-3 months,1-2 hours,Dharampeth Hub
Micromax,In 2b,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),200,350,,12 months,45 mins,Dharampeth Hub
Micromax,In 2b,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),100,350,,6 months,45 mins,Rahul Bazar
Micromax,In 2b,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),50,350,Universal Micromax family,1-3 months,45 mins,Telipura Market
Micromax,In 2b,Motherboard,Logic Board Repair,Premium (OEM),1750,2000,,12 months,1-2 days,Telipura Market
Micromax,In 2b,Motherboard,Logic Board Repair,Standard (HQ),950,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Micromax,In 2b,Motherboard,Logic Board Repair,Compatible (Budget),550,2000,,1-3 months,1-2 days,Rahul Bazar
Micromax,In 2b,Buttons/Flex,Power/Volume Flex,Premium (OEM),200,350,,12 months,1 hour,Telipura Market
Micromax,In 2b,Buttons/Flex,Power/Volume Flex,Standard (HQ),100,350,,6 months,1 hour,Rahul Bazar
Micromax,In 2b,Buttons/Flex,Power/Volume Flex,Compatible (Budget),50,350,Universal Micromax family,1-3 months,1 hour,Telipura Market
Micromax,In 2b,Water damage,Water Damage Service,Premium (OEM),450,1000,,Testing Only,5-6 hours,Dharampeth Hub
Micromax,In 2b,Water damage,Water Damage Service,Standard (HQ),250,1000,,Testing Only,5-6 hours,Telipura Market
Micromax,In 2b,Water damage,Water Damage Service,Compatible (Budget),150,1000,,None,5-6 hours,Rahul Bazar
Micromax,In Note 1,Screen,Display Assembly,Premium (OEM),2800,800,,12 months,1-2 hours,Dharampeth Hub
Micromax,In Note 1,Screen,Display Assembly,Standard (HQ),1550,800,,6 months,1-2 hours,Dharampeth Hub
Micromax,In Note 1,Screen,Display Assembly,Compatible (Budget),850,800,,1 month,1-2 hours,Dharampeth Hub
Micromax,In Note 1,Battery,Li-ion Battery,Premium (OEM),850,400,,12 months,45 mins,Rahul Bazar
Micromax,In Note 1,Battery,Li-ion Battery,Standard (HQ),450,400,,6 months,45 mins,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Battery,Li-ion Battery,Compatible (Budget),250,400,,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Charging port,USB/Charging Sub-board,Premium (OEM),400,400,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Charging port,USB/Charging Sub-board,Standard (HQ),250,400,,6 months,1 hour,Rahul Bazar
Micromax,In Note 1,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Micromax family,1-3 months,1 hour,Dharampeth Hub
Micromax,In Note 1,Back Glass,Rear Panel,Premium (OEM),700,500,,12 months,2-3 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Back Glass,Rear Panel,Standard (HQ),400,500,,6 months,2-3 hours,Rahul Bazar
Micromax,In Note 1,Back Glass,Rear Panel,Compatible (Budget),200,500,,None,2-3 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Camera,Camera Module,Premium (OEM),1250,500,,12 months,1-2 hours,Telipura Market
Micromax,In Note 1,Camera,Camera Module,Standard (HQ),700,500,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Camera,Camera Module,Compatible (Budget),400,500,,1-3 months,1-2 hours,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),300,350,,12 months,45 mins,Dharampeth Hub
Micromax,In Note 1,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),150,350,,6 months,45 mins,Rahul Bazar
Micromax,In Note 1,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Micromax family,1-3 months,45 mins,Dharampeth Hub
Micromax,In Note 1,Motherboard,Logic Board Repair,Premium (OEM),2250,2000,,12 months,1-2 days,Dharampeth Hub
Micromax,In Note 1,Motherboard,Logic Board Repair,Standard (HQ),1250,2000,,6 months,1-2 days,Dharampeth Hub
Micromax,In Note 1,Motherboard,Logic Board Repair,Compatible (Budget),650,2000,,1-3 months,1-2 days,Dharampeth Hub
Micromax,In Note 1,Buttons/Flex,Power/Volume Flex,Premium (OEM),300,350,,12 months,1 hour,Dharampeth Hub
Micromax,In Note 1,Buttons/Flex,Power/Volume Flex,Standard (HQ),150,350,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Micromax,In Note 1,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Micromax family,1-3 months,1 hour,Dharampeth Hub
Micromax,In Note 1,Water damage,Water Damage Service,Premium (OEM),550,1000,,Testing Only,5-6 hours,Dharampeth Hub
Micromax,In Note 1,Water damage,Water Damage Service,Standard (HQ),300,1000,,Testing Only,5-6 hours,Rahul Bazar
Micromax,In Note 1,Water damage,Water Damage Service,Compatible (Budget),150,1000,,None,5-6 hours,Telipura Market
Nokia,Nokia G42,Screen,Display Assembly,Premium (OEM),3500,800,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Nokia,Nokia G42,Screen,Display Assembly,Standard (HQ),1950,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Nokia,Nokia G42,Screen,Display Assembly,Compatible (Budget),1050,800,,1 month,1-2 hours,"Modi No. 3, Sitabuldi"
Nokia,Nokia G42,Battery,Li-ion Battery,Premium (OEM),1050,400,,12 months,45 mins,Dharampeth Hub
Nokia,Nokia G42,Battery,Li-ion Battery,Standard (HQ),600,400,,6 months,45 mins,Dharampeth Hub
Nokia,Nokia G42,Battery,Li-ion Battery,Compatible (Budget),300,400,,1-3 months,45 mins,Dharampeth Hub
Nokia,Nokia G42,Charging port,USB/Charging Sub-board,Premium (OEM),500,400,,12 months,1 hour,Rahul Bazar
Nokia,Nokia G42,Charging port,USB/Charging Sub-board,Standard (HQ),300,400,,6 months,1 hour,Telipura Market
Nokia,Nokia G42,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Nokia family,1-3 months,1 hour,Dharampeth Hub
Nokia,Nokia G42,Back Glass,Rear Panel,Premium (OEM),900,500,,12 months,2-3 hours,Telipura Market
Nokia,Nokia G42,Back Glass,Rear Panel,Standard (HQ),500,500,,6 months,2-3 hours,Rahul Bazar
Nokia,Nokia G42,Back Glass,Rear Panel,Compatible (Budget),250,500,,None,2-3 hours,"Modi No. 3, Sitabuldi"
Nokia,Nokia G42,Camera,Camera Module,Premium (OEM),1600,500,,12 months,1-2 hours,Dharampeth Hub
Nokia,Nokia G42,Camera,Camera Module,Standard (HQ),850,500,,6 months,1-2 hours,Telipura Market
